param_prl  stim  subj_idx    value_prl           std        2.5q          25q         50q         75q       97.5q       mc_err
pos_alpha    neutral    32      1.45947     3.05228    -5.02342    -0.102404     1.72799     3.38553     6.95275     0.136138
pos_alpha    neutral    33       1.9144     2.36804    -1.60965    0.0404256     1.65796     3.40359     7.13976     0.104814
pos_alpha    neutral    34     0.112357     1.73802    -1.92947     -1.00954   -0.363724    0.607893     5.21155    0.0895768
pos_alpha    neutral    35     -1.05761      0.7197    -2.24519     -1.56569    -1.11575   -0.636457    0.498431    0.0331976
pos_alpha    neutral    36       3.7709     1.91639    0.855285      2.34277     3.48424     4.87456     8.42998    0.0558254
pos_alpha    neutral    38     -1.04793     2.98657    -5.42135     -3.19693    -1.64176    0.573391     6.08303     0.142278
pos_alpha    neutral    39      3.80383     1.77654      1.1018      2.48436     3.53962     4.82622     7.99539    0.0537735
pos_alpha    neutral    40    -0.374815    0.930336    -1.53646    -0.928239       -0.54  -0.0735371     1.86921    0.0517657
pos_alpha    neutral    41     -1.66954     3.33306    -6.61506     -4.12474    -2.47353    0.610958     5.73706     0.157415
pos_alpha    neutral    42     -7.17461     1.17859    -9.70804     -7.81493      -7.055    -6.45715    -5.43589    0.0457608
pos_alpha    neutral    44      -1.6378     2.04283    -4.41428     -2.82124    -2.07435   -0.974042     4.13247     0.105128
pos_alpha    neutral    45      1.96824     2.63897     -2.6396    0.0181761     1.99278     3.79656     7.32713     0.122509
pos_alpha    neutral    46      2.61412     1.76754    0.249122      1.30895     2.18225     3.57829     6.86017    0.0624357
pos_alpha    neutral    47      3.27236     1.92751    0.213579      1.86515      3.0897     4.41557     7.49496     0.054574
pos_alpha    neutral    48      2.19182     1.88864   -0.313975     0.815818     1.73496     3.17694     6.71678    0.0725235
pos_alpha    neutral    49     -1.46108       3.011    -5.68621     -3.51086    -2.50368    0.283464     5.52653     0.118378
pos_alpha    neutral    50       1.7604     1.73793    -0.38323     0.528158     1.28039       2.622     5.99601    0.0543882
pos_alpha    neutral    51      2.36815     1.71642   0.0579129      1.15296      1.9801     3.17466     6.67265    0.0548717
pos_alpha    neutral    52      3.57244     1.75889     0.80425      2.27452      3.3054     4.63921     7.55103    0.0504768
pos_alpha    neutral    53     -3.30146    0.616193    -4.29904      -3.6396     -3.3322    -3.00292     -2.3323    0.0229343
pos_alpha    neutral    54    -0.257787     3.58571    -6.52168      -3.2767  -0.0368231     2.53752     6.31551     0.169486
pos_alpha    neutral    55      3.57956     1.79202    0.932279      2.29335     3.24379      4.5958     7.88069    0.0499032
pos_alpha    neutral    56    -0.819692    0.402068    -1.55759      -1.0928   -0.820364   -0.567168   0.0180441    0.0158213
pos_alpha    neutral    57    -0.840531      2.0676    -3.55047     -2.05699    -1.37955    -0.33171     5.02769     0.119884
pos_alpha    neutral    58     0.928541     3.51672    -6.03853     -1.49933     1.38767     3.41336     7.12427      0.17707
pos_alpha    neutral    59     0.720537     2.37741    -2.39343     -1.03039    0.107696     1.97252     6.63733     0.100302
pos_alpha    neutral    60      2.68585     2.16629   -0.928405      1.14829     2.44931     3.97794     7.66914    0.0760187
pos_alpha    neutral    62      3.43199     1.74251    0.808329      2.18878     3.15866     4.36767     7.65281    0.0479241
pos_alpha    neutral    64    -0.715528    0.641812    -1.77229     -1.10605   -0.732079   -0.373235    0.391822    0.0240281
pos_alpha    neutral    65      3.91272      1.8151    0.885327      2.66634     3.68924      4.9915     8.00445    0.0490659
pos_alpha    neutral    66    -0.249343     3.37228    -6.04295     -2.81339   -0.387409     2.22106     6.43799     0.115212
pos_alpha    neutral    67     -1.19455     3.61603    -6.38725     -4.12826    -2.12544     1.62926     6.36026     0.166845
pos_alpha    neutral    68      3.25969     1.86422    0.577254      1.88941     2.91514      4.3856     7.64671    0.0575494
pos_alpha    neutral    69    -0.458872     3.61291    -6.59088     -3.39304    -0.71812     2.39708     6.42254     0.174387
pos_alpha    neutral    70      4.01398     1.77711     1.12059      2.75199     3.77482     5.06573     8.14715    0.0504322
pos_alpha    neutral    71     -1.44994    0.601878    -2.51613     -1.88365    -1.47676    -1.05402   -0.158998    0.0255648
pos_alpha    neutral    72      3.85188     1.74334     1.02218      2.62304     3.63856     4.94815     7.71763    0.0461094
pos_alpha    neutral    73      3.48281     1.86388    0.494309        2.106      3.2612     4.62583     7.66509    0.0477007
pos_alpha    neutral    74    0.0806846     1.85578    -1.83138     -1.06384   -0.518667    0.527535     5.56735     0.115664
pos_alpha    neutral    75      3.24094     1.78249    0.713224      1.90025      2.9049     4.24618     7.37197    0.0555587
pos_alpha    neutral    76     -2.80421    0.385464     -3.4649     -3.03537    -2.80564    -2.59075    -2.16418    0.0160526
pos_alpha    neutral    77    -0.193968     3.01647    -5.15749     -2.65821   -0.314358     1.82309     6.20433     0.138278
pos_alpha    neutral    78    -0.253574     3.34805    -5.66299     -2.97603   -0.689501     2.42565     6.40081     0.178316
pos_alpha    neutral    79      1.76948      1.7918   -0.446495     0.504501     1.27505     2.59014     6.43844    0.0724847
pos_alpha    neutral    80      1.46342     2.95113    -4.71375     0.100042     1.77186     3.30386     6.91085     0.150589
pos_alpha    neutral    81     0.718448     2.42433    -3.28356    -0.954061    0.543595     2.12646     6.04925     0.116958
pos_alpha    neutral    82       1.7616     2.14086    -1.45306     0.137757     1.37929     3.11876     6.65476    0.0847686
pos_alpha    neutral    83      3.04404     1.85715    0.112878      1.66116     2.75152     4.16259     7.21764    0.0534183
pos_alpha    neutral    85     0.884786     2.02445    -1.97761    -0.508281    0.420212     1.82855     5.94564    0.0766166
pos_alpha    neutral    86       1.9055     2.76413     -3.5237     0.213867     1.90006     3.63145     7.57117    0.0921974
pos_alpha    neutral    87    -0.658672     2.99701    -5.39826     -3.02366   -0.802355     1.29489     5.64378     0.154194
pos_alpha    neutral    88     0.457787     1.46733    -1.12819    -0.401845    0.103765    0.739829     5.02711     0.076265
pos_alpha    neutral    89     -1.64183    0.734138    -2.89478     -2.16648    -1.72954     -1.1883  -0.0216438    0.0416846
pos_alpha    neutral    90    -0.316002    0.871658    -1.55343     -0.83453   -0.442768   0.0378535     1.72463    0.0387942
pos_alpha    neutral    91        4.256     1.68195     1.54988      3.02346     4.03229     5.32551     8.10864    0.0463824
pos_alpha    neutral    92     -1.46126     3.02476    -6.23389     -3.66877    -2.01509    0.388075     5.23654     0.124015
pos_alpha    neutral    93     0.468483     3.41138    -5.85539     -2.02661    0.627341     2.85948     6.84475     0.107706
pos_alpha    neutral    94      4.13017     1.85338     0.91357      2.83842     3.95229     5.29932     8.14078     0.043089
pos_alpha    neutral    95      3.82114     1.78304     1.08417      2.46103     3.56694     4.93002     7.96671      0.05368
pos_alpha    neutral    96     0.967839     3.16508    -5.16068      -1.3774     1.19684     3.23989     6.80629     0.102435
pos_alpha    neutral    97      2.97938     1.94636   0.0355624      1.54459     2.66596     4.12807      7.5738    0.0520001
pos_alpha    neutral    99    -0.465005     3.20067    -5.88963     -2.97664   -0.671845     1.88833     5.96415     0.105656
pos_alpha    neutral    100     1.24638     3.35867    -6.19251    -0.389203     1.68734      3.4354     7.06494     0.170255
pos_alpha    neutral    101      4.1985     1.65393      1.7171      2.99675     3.98536     5.18378      8.1992    0.0519128
pos_alpha    neutral    102     1.80921     2.28559    -1.20718    -0.119115     1.36883     3.40751     6.94045     0.132877
pos_alpha    neutral    105    -0.67088     3.69539    -6.89781     -3.91452   -0.472582     2.21705     6.10392     0.179842
pos_alpha    neutral    106    0.823254     2.01326    -1.80015    -0.603272    0.369614      1.7646     6.00583    0.0913219
pos_alpha    neutral    107      1.0185     1.25413   -0.389125     0.267526    0.700224     1.33538      5.0286    0.0483269
pos_alpha    neutral    108     3.80782     1.91271    0.231469      2.50274     3.66779     5.00166     7.88815    0.0507753
pos_alpha    neutral    109    0.260355     3.25948    -5.60406     -2.39257    0.355538     2.56539     6.49038     0.144525
pos_alpha    neutral    110     2.08515     1.77532   -0.064035      0.82803     1.56445     2.91075     6.83403    0.0647827
pos_alpha    neutral    112    -1.89441     1.11492     -3.4424     -2.53294    -2.09121    -1.49353    0.645043    0.0443716
pos_alpha    neutral    113    0.194288     1.00958    -1.03882    -0.367954  -0.0192197     0.47781      2.8679    0.0419996
pos_alpha    neutral    114     2.94552     2.17293   -0.957233      1.45835     2.74222     4.24058       7.606    0.0748845
pos_alpha    neutral    115    -3.15016    0.401646    -3.83513     -3.38364    -3.15706     -2.9205    -2.53838    0.0177135
pos_alpha    neutral    116   -0.044888     2.10964    -2.33214     -1.39823   -0.808823    0.636739     5.82287     0.123442
pos_alpha    neutral    117     2.26933     1.81476   -0.131159     0.927719     1.86167     3.22929     6.64976    0.0652956
pos_alpha    neutral    118     3.85474     1.77098     1.02575      2.56193     3.65814     4.93477     7.76361    0.0510513
pos_alpha    neutral    120     1.16354     1.51804    -0.65299     0.150238    0.771838     1.67847     5.30719      0.05575
pos_alpha    neutral    121     2.88245     1.90884    0.380311      1.45577     2.42652     3.94611     7.57436    0.0757423
pos_alpha    neutral    123     -1.0362     1.65434    -3.23559     -2.05289    -1.38054   -0.518867     3.76013    0.0765717
pos_alpha    neutral    124     -1.0129     1.14494    -2.59453     -1.75002    -1.17011   -0.557213     1.64821    0.0551549
pos_alpha    neutral    125   -0.630917    0.444315    -1.36943    -0.933949   -0.676939   -0.380977    0.359787    0.0234786
pos_alpha    neutral    127      2.9771     2.16485    -1.20148      1.50647     2.79381     4.35983     7.37654    0.0666961
pos_alpha    neutral    128     3.31382     1.77213       0.753      2.02342     3.05598     4.29579     7.58945    0.0466443
pos_alpha    neutral    129     1.53805     2.37382    -2.04815    -0.339404     1.19867     3.12132     6.83932     0.125939
pos_alpha    neutral    130   0.0873678     3.24478    -5.99717     -2.34381    0.170079     2.29591     6.33718     0.110937
pos_alpha    neutral    131  -0.0915975      3.2564    -5.89317     -2.52874   -0.226645     2.24646     6.43049     0.107746
pos_alpha    neutral    132    0.850415     2.33208    -2.44749     -1.03064    0.540048     2.32188     5.99965     0.120628
pos_alpha    neutral    134     -2.0209    0.565738     -3.0123     -2.38001     -2.0668    -1.70048   -0.773834    0.0248076
pos_alpha    neutral    135     3.39321     1.84297    0.665297      2.04946     3.05171     4.47327     7.83939    0.0569925
pos_alpha    neutral    136     2.18787     2.43133    -1.99288     0.454432     1.93574     3.76022     7.34275    0.0978145
pos_alpha    neutral    137     3.71802     1.76796    0.531197      2.46812     3.54172     4.75673     7.68652    0.0439056
pos_alpha    neutral    138     2.91048     1.88403    0.221501      1.45022     2.56177     4.06245     7.39508     0.049902
pos_alpha    neutral    139     2.30504     2.15753   -0.968892      0.58062     2.11464     3.74697     6.99807    0.0734932
pos_alpha    neutral    140      2.5919     2.34358    -2.36254      1.17284     2.48345     4.09125     7.34879    0.0737123
pos_alpha    neutral    141     1.90548     2.89412    -4.47359     0.140019     2.04078     3.71237     7.49469     0.093165
pos_alpha    neutral    143   -0.498621     2.54061    -3.57968     -2.50223    -1.28667    0.988323     5.53747     0.158763
pos_alpha    neutral    144    -2.41798     1.75255    -5.09179     -3.58155    -2.57872    -1.55951     2.00176    0.0917664
pos_alpha    neutral    146     2.63907     1.74157    0.174676      1.32861     2.26343     3.65054     6.67338    0.0599447
pos_alpha    neutral    147     2.82141     1.88332    0.213203      1.44476     2.47213      3.8159     7.47322    0.0647547
pos_alpha    neutral    148    -2.82323    0.340775    -3.37001     -3.03013    -2.83198    -2.64207    -2.28553    0.0153471
pos_alpha    neutral    149   -0.250165     2.37707    -3.01003     -1.99771   -0.978294    0.815115      5.9306     0.100177
